NAME,SEX,AGE,POPEST2016_CIV,POPEST2017_CIV,POPEST2018_CIV
Virginia,F,10,51165,51648,52172
Virginia,F,11,50947,51352,51920
Virginia,F,12,51528,50974,51453
Virginia,F,13,51281,51741,51229
Virginia,F,14,51007,51446,51930
Virginia,F,15,51836,51086,51700
Virginia,F,16,52275,52118,51380
Virginia,F,17,51340,52639,52425
Virginia,F,18,53515,53944,55103
Virginia,F,19,54480,54481,54998
Virginia,F,20,53644,54169,54035
Virginia,F,21,54996,53949,54025
Virginia,F,22,54945,54468,53384
Virginia,F,23,55166,55034,54223
Virginia,F,24,55756,56153,55910
Virginia,F,25,57396,56682,56873
Virginia,F,26,58165,58221,57647
Virginia,F,27,57124,58746,58730
Virginia,F,28,57137,57336,59132
Virginia,F,29,56575,57533,57812
Virginia,F,30,57045,56799,57703
Virginia,F,31,57269,57279,56861
Virginia,F,32,56223,57523,57496
Virginia,F,33,57426,56415,57796
Virginia,F,34,57375,57748,56696
Virginia,F,35,57113,57694,58098
Virginia,F,36,58164,57206,57987
Virginia,F,37,54635,58380,57424
Virginia,F,38,53894,54740,58533
Virginia,F,39,53293,53878,55006
Virginia,F,40,51248,53317,53933
Virginia,F,41,52755,51369,53539
Virginia,F,42,51499,52827,51529
Virginia,F,43,52999,51481,52959
Virginia,F,44,56005,52928,51492
Virginia,F,45,58870,55866,52737
Virginia,F,46,59197,58756,55756
Virginia,F,47,56539,59091,58713
Virginia,F,48,55910,56316,58944
Virginia,F,49,56134,55637,56057
Virginia,F,50,57104,55949,55594
Virginia,F,51,60988,56894,55760
Virginia,F,52,62208,60656,56595
Virginia,F,53,62157,61970,60351
Virginia,F,54,60733,61778,61627
Virginia,F,55,61080,60273,61322
Virginia,F,56,61184,60579,59849
Virginia,F,57,59482,60677,60098
Virginia,F,58,58886,58986,60171
Virginia,F,59,57575,58302,58476
Virginia,F,60,55965,56988,57828
Virginia,F,61,55094,55345,56386
Virginia,F,62,52799,54435,54677
Virginia,F,63,50509,52232,53774
Virginia,F,64,48068,49899,51592
Virginia,F,65,46831,47425,49254
Virginia,F,66,45976,46378,46940
Virginia,F,67,44786,45376,45740
Virginia,F,68,44918,44248,44791
Virginia,F,69,46534,44342,43635
Virginia,F,70,34212,45890,43686
Virginia,F,71,33871,33659,45139
Virginia,F,72,32963,33428,33198
Virginia,F,73,33555,32431,32897
Virginia,F,74,28961,32951,31821
Virginia,F,75,26485,28320,32201
Virginia,F,76,24833,25857,27634
Virginia,F,77,22866,24158,25175
Virginia,F,78,21710,22218,23479
Virginia,F,79,19979,21019,21541
Virginia,F,80,18986,19299,20325
Virginia,F,81,17959,18259,18547
Virginia,F,82,15884,17094,17368
Virginia,F,83,15289,15070,16201
Virginia,F,84,14269,14314,14093
Virginia,F,85,95645,97172,98754
Virginia,F,999,4247586,4275137,4301970
Washington,M,0,46284,46750,46466
Washington,M,1,46557,47308,47468
Washington,M,2,46559,47422,47937
Washington,M,3,46586,47330,47985
Washington,M,4,46148,47297,47758
Washington,M,5,46849,46779,47772
Washington,M,6,47067,47491,47216
Washington,M,7,46772,47616,47875
Washington,M,8,47955,47384,47918
Washington,M,9,47669,48395,47593
Washington,M,10,46527,47995,48658
Washington,M,11,45957,46956,48213
Washington,M,12,45665,46312,47243
Washington,M,13,44722,45836,46566
Washington,M,14,44506,45265,46267
Washington,M,15,46036,44878,45488
Washington,M,16,46710,46437,45215
Washington,M,17,46782,47482,47137
Washington,M,18,45013,45386,46181
Washington,M,19,42751,43267,43417
Washington,M,20,43757,44267,44741
Washington,M,21,45080,44685,44916
Washington,M,22,46775,47003,46452
Washington,M,23,50020,49851,49777
Washington,M,24,53848,52801,52323
Washington,M,25,56650,56853,55064
Washington,M,26,57408,59017,58767
Washington,M,27,55306,59781,61080
Washington,M,28,53355,57518,61707
Washington,M,29,52537,55321,59205
Washington,M,30,53330,54501,57159
Washington,M,31,53836,54971,55956
Washington,M,32,52777,55655,56612
Washington,M,33,53195,54317,56992
Washington,M,34,52978,54283,55276
Washington,M,35,52094,54115,55201
Washington,M,36,52453,53115,54945
Washington,M,37,48874,53353,53700
Washington,M,38,47025,49625,54002
Washington,M,39,46628,47823,50147
Washington,M,40,45239,47388,48498
Washington,M,41,46014,45659,47523
Washington,M,42,43955,46519,45946
Washington,M,43,43421,44318,46788
Washington,M,44,45858,43764,44607
Washington,M,45,49114,46259,43985
Washington,M,46,50403,49424,46207
Washington,M,47,47910,50674,49611
Washington,M,48,45589,48105,50595
Washington,M,49,44107,45625,47992
Washington,M,50,44423,44258,45577
Washington,M,51,46952,44512,44223
Washington,M,52,48224,47011,44608
Washington,M,53,48971,48172,46889
Washington,M,54,48605,48729,47836
Washington,M,55,49239,48618,48523
Washington,M,56,49596,49229,48430
Washington,M,57,48024,49596,48951
Washington,M,58,47857,47712,49071
Washington,M,59,47528,47548,47293
Washington,M,60,46036,47270,47181
Washington,M,61,45663,45643,46820
Washington,M,62,44051,45286,45164
Washington,M,63,42766,43663,44765
Washington,M,64,40649,42383,43095
Washington,M,65,38754,40236,41843
Washington,M,66,37897,38250,39726
Washington,M,67,36674,37310,37688
Washington,M,68,35579,36139,36751
Washington,M,69,37072,35051,35586
Washington,M,70,26818,36362,34384
Washington,M,71,26358,26252,35598
Washington,M,72,25403,25749,25635
Washington,M,73,25193,24836,25153
Washington,M,74,21470,24478,24137
Washington,M,75,18939,20769,23722
Washington,M,76,17394,18371,20105
Washington,M,77,15918,16777,17708
Washington,M,78,15027,15280,16110
Washington,M,79,13230,14334,14603
Washington,M,80,12133,12552,13623
Washington,M,81,11089,11434,11843
Washington,M,82,9813,10450,10780
Washington,M,83,9099,9152,9739
Washington,M,84,8222,8395,8456
Washington,M,85,46891,47583,48424
Washington,M,999,3600208,3669566,3726187
Washington,F,0,43550,44104,44196
Washington,F,1,44181,44496,44599
Washington,F,2,43994,45167,45163
Washington,F,3,44526,44872,45762
Washington,F,4,44529,45218,45367
Washington,F,5,45081,45139,45625
Washington,F,6,45369,45584,45504
Washington,F,7,44871,45811,45832
Washington,F,8,45616,45226,46029
Washington,F,9,45119,45949,45552
Washington,F,10,43965,45519,46250
Washington,F,11,43923,44413,45839
Washington,F,12,43747,44244,44667
Washington,F,13,43635,44137,44652
Washington,F,14,42957,43996,44447
Washington,F,15,43941,43375,44387
Washington,F,16,44626,44464,43721
Washington,F,17,43946,45170,44916
Washington,F,18,42196,42447,43441
Washington,F,19,40955,41165,41351
Washington,F,20,41482,41514,41805
Washington,F,21,42558,42587,42572
Washington,F,22,45551,45035,45012
Washington,F,23,47692,48027,47427
Washington,F,24,51068,50029,50296
Washington,F,25,53850,53532,52092
Washington,F,26,54526,55915,55474
Washington,F,27,52817,56489,57662
Washington,F,28,51695,54889,58339
Washington,F,29,51232,53432,56447
Washington,F,30,52153,52838,54928
Washington,F,31,52970,53531,54093
Washington,F,32,51287,54145,54811
Washington,F,33,51970,52570,55265
Washington,F,34,52439,53129,53588
Washington,F,35,51225,53371,53685
Washington,F,36,51463,52018,53902
Washington,F,37,47863,52228,52655
Washington,F,38,46928,48386,52663
Washington,F,39,46185,47478,48747
Washington,F,40,44643,46843,47929
Washington,F,41,45474,45012,47047
Washington,F,42,43296,45839,45338
Washington,F,43,43689,43666,46000
Washington,F,44,45196,44056,43909
Washington,F,45,48111,45372,44171
Washington,F,46,49160,48284,45447
Washington,F,47,46763,49524,48389
Washington,F,48,44927,46898,49537
Washington,F,49,44175,45133,47046
Washington,F,50,44235,44427,45194
Washington,F,51,46919,44333,44356
Washington,F,52,48466,47132,44423
Washington,F,53,49629,48554,47074
Washington,F,54,49433,49695,48524
Washington,F,55,50463,49550,49669
Washington,F,56,50653,50500,49468
Washington,F,57,49259,50641,50346
Washington,F,58,49570,49338,50562
Washington,F,59,49439,49675,49235
Washington,F,60,48514,49371,49487
Washington,F,61,48698,48473,49139
Washington,F,62,47551,48564,48186
Washington,F,63,46192,47405,48238
Washington,F,64,43836,46041,47105
Washington,F,65,42541,43579,45679
Washington,F,66,41214,42186,43224
Washington,F,67,39568,40847,41827
Washington,F,68,39175,39276,40539
Washington,F,69,40562,38718,38826
Washington,F,70,29357,40044,38257
Washington,F,71,29232,29032,39589
Washington,F,72,28386,28797,28618
Washington,F,73,27905,27952,28311
Washington,F,74,23634,27401,27437
Washington,F,75,21334,23192,26891
Washington,F,76,19743,20857,22688
Washington,F,77,18379,19279,20352
Washington,F,78,17571,17807,18685
Washington,F,79,16025,17002,17228
Washington,F,80,14857,15488,16432
Washington,F,81,14265,14314,14917
Washington,F,82,12646,13608,13648
Washington,F,83,12237,12167,13070
Washington,F,84,11488,11529,11441
Washington,F,85,83806,84368,84959
Washington,F,999,3639897,3703408,3757200
"West Virginia",M,0,9810,9453,9157
"West Virginia",M,1,10052,9796,9533
"West Virginia",M,2,10382,10041,9744
"West Virginia",M,3,10444,10300,9968
"West Virginia",M,4,10560,10377,10293
"West Virginia",M,5,10511,10522,10388
"West Virginia",M,6,10254,10426,10514
"West Virginia",M,7,10392,10162,10353
"West Virginia",M,8,10869,10416,10152
"West Virginia",M,9,10893,10776,10361
"West Virginia",M,10,10809,10806,10775
"West Virginia",M,11,10779,10755,10740
"West Virginia",M,12,10858,10719,10710
"West Virginia",M,13,10756,10816,10686
"West Virginia",M,14,10821,10719,10808
"West Virginia",M,15,11104,10824,10699
"West Virginia",M,16,11243,11017,10815
"West Virginia",M,17,11081,11324,11125
"West Virginia",M,18,11347,11233,11412
"West Virginia",M,19,11602,11423,11367
"West Virginia",M,20,11746,11660,11469
"West Virginia",M,21,12124,11572,11594
"West Virginia",M,22,12455,12316,11842
"West Virginia",M,23,12143,11928,11774
"West Virginia",M,24,12401,11785,11640
"West Virginia",M,25,12625,12109,11465
"West Virginia",M,26,12127,12232,11785
"West Virginia",M,27,11461,11953,12128
"West Virginia",M,28,10908,11227,11679
"West Virginia",M,29,10660,10796,11162
"West Virginia",M,30,10592,10462,10584
"West Virginia",M,31,10600,10443,10381
"West Virginia",M,32,10495,10521,10471
"West Virginia",M,33,10865,10240,10385
"West Virginia",M,34,10963,10893,10298
"West Virginia",M,35,11045,10753,10713
"West Virginia",M,36,11697,11000,10716
"West Virginia",M,37,11174,11554,10869
"West Virginia",M,38,11096,11111,11492
"West Virginia",M,39,10944,10935,10963
"West Virginia",M,40,10558,10842,10874
"West Virginia",M,41,11326,10556,10846
"West Virginia",M,42,10812,11238,10449
"West Virginia",M,43,11286,10652,11055
"West Virginia",M,44,11748,11241,10658
"West Virginia",M,45,12474,11664,11147
"West Virginia",M,46,12258,12376,11577
"West Virginia",M,47,11591,12154,12253
"West Virginia",M,48,11440,11526,12121
"West Virginia",M,49,11516,11283,11364
"West Virginia",M,50,11783,11447,11217
"West Virginia",M,51,12608,11756,11433
"West Virginia",M,52,12557,12523,11713
"West Virginia",M,53,12303,12307,12282
"West Virginia",M,54,12389,12214,12217
"West Virginia",M,55,12669,12233,12075
"West Virginia",M,56,13144,12517,12120
"West Virginia",M,57,13063,12983,12377
"West Virginia",M,58,13527,12877,12812
"West Virginia",M,59,13536,13359,12751
"West Virginia",M,60,12796,13307,13154
"West Virginia",M,61,13029,12601,13124
"West Virginia",M,62,12824,12753,12322
"West Virginia",M,63,12405,12599,12547
"West Virginia",M,64,12252,12097,12339
"West Virginia",M,65,12039,11945,11846
"West Virginia",M,66,11822,11802,11697
"West Virginia",M,67,11702,11492,11479
"West Virginia",M,68,11495,11447,11243
"West Virginia",M,69,11816,11174,11128
"West Virginia",M,70,8182,11527,10887
"West Virginia",M,71,8166,7956,11214
"West Virginia",M,72,7818,7884,7674
"West Virginia",M,73,8013,7591,7636
"West Virginia",M,74,6861,7694,7267
"West Virginia",M,75,6428,6589,7370
"West Virginia",M,76,5713,6110,6268
"West Virginia",M,77,5464,5411,5802
"West Virginia",M,78,5259,5161,5096
"West Virginia",M,79,4619,4947,4834
"West Virginia",M,80,4202,4318,4618
"West Virginia",M,81,3903,3912,4037
"West Virginia",M,82,3188,3622,3613
"West Virginia",M,83,2837,2924,3327
"West Virginia",M,84,2660,2574,2663
"West Virginia",M,85,13942,14024,13937
"West Virginia",M,999,904711,898604,893473
"West Virginia",F,0,9453,8940,8714
"West Virginia",F,1,9851,9455,8931
"West Virginia",F,2,9927,9696,9417
"West Virginia",F,3,10123,9795,9741
"West Virginia",F,4,9902,10066,9759
"West Virginia",F,5,9894,9814,9972
"West Virginia",F,6,10063,9822,9771
"West Virginia",F,7,9907,9953,9755
"West Virginia",F,8,10289,9856,9951
"West Virginia",F,9,10262,10247,9826
"West Virginia",F,10,10116,10208,10193
"West Virginia",F,11,10082,10067,10183
"West Virginia",F,12,10280,10038,10029
"West Virginia",F,13,10366,10256,9992
"West Virginia",F,14,10341,10334,10272
"West Virginia",F,15,10367,10273,10331
"West Virginia",F,16,10856,10298,10246
"West Virginia",F,17,10651,10755,10256
"West Virginia",F,18,10474,10455,10536
"West Virginia",F,19,10598,10423,10438
"West Virginia",F,20,10919,10711,10658
"West Virginia",F,21,11522,11388,11162
"West Virginia",F,22,11390,11169,11089
"West Virginia",F,23,11647,11276,11023
"West Virginia",F,24,11980,11119,10792
"West Virginia",F,25,12023,11411,10665
"West Virginia",F,26,11749,11638,11136
"West Virginia",F,27,10803,11552,11533
"West Virginia",F,28,10153,10578,11429
"West Virginia",F,29,10134,10022,10466
"West Virginia",F,30,10015,9981,9916
"West Virginia",F,31,10187,9951,9929
"West Virginia",F,32,9893,10064,9901
"West Virginia",F,33,10710,9779,9957
"West Virginia",F,34,10832,10581,9735
"West Virginia",F,35,10856,10728,10526
"West Virginia",F,36,11535,10796,10691
"West Virginia",F,37,10971,11447,10717
"West Virginia",F,38,10948,10904,11454
"West Virginia",F,39,11118,10901,10860
"West Virginia",F,40,10536,10992,10818
"West Virginia",F,41,10991,10437,10941
"West Virginia",F,42,10719,10929,10359
"West Virginia",F,43,11133,10608,10839
"West Virginia",F,44,11690,11041,10546
"West Virginia",F,45,12209,11597,10986
"West Virginia",F,46,12229,12089,11453
"West Virginia",F,47,11499,12095,12029
"West Virginia",F,48,11313,11462,12035
"West Virginia",F,49,11576,11240,11396
"West Virginia",F,50,11645,11493,11189
"West Virginia",F,51,12531,11548,11377
"West Virginia",F,52,12855,12446,11447
"West Virginia",F,53,12882,12758,12335
"West Virginia",F,54,12907,12771,12712
"West Virginia",F,55,13397,12829,12712
"West Virginia",F,56,13638,13269,12711
"West Virginia",F,57,13916,13512,13166
"West Virginia",F,58,14041,13757,13394
"West Virginia",F,59,14064,13854,13624
"West Virginia",F,60,13643,13885,13705
"West Virginia",F,61,13844,13488,13701
"West Virginia",F,62,13340,13627,13268
"West Virginia",F,63,13379,13134,13482
"West Virginia",F,64,13050,13178,12969
"West Virginia",F,65,12806,12828,12980
"West Virginia",F,66,12556,12613,12624
"West Virginia",F,67,12606,12345,12413
"West Virginia",F,68,12071,12403,12129
"West Virginia",F,69,12495,11829,12161
"West Virginia",F,70,8817,12229,11571
"West Virginia",F,71,8840,8627,11970
"West Virginia",F,72,8530,8621,8416
"West Virginia",F,73,8813,8307,8412
"West Virginia",F,74,7864,8588,8090
"West Virginia",F,75,7366,7628,8334
"West Virginia",F,76,6974,7087,7345
"West Virginia",F,77,6560,6719,6821
"West Virginia",F,78,6273,6318,6480
"West Virginia",F,79,6002,5981,6023
"West Virginia",F,80,5456,5673,5642
"West Virginia",F,81,5337,5202,5412
"West Virginia",F,82,4573,5036,4911
"West Virginia",F,83,4450,4237,4673
"West Virginia",F,84,4206,4093,3872
"West Virginia",F,85,26402,26286,25963
"West Virginia",F,999,925211,917436,911388
Wisconsin,M,0,33787,33332,33019
Wisconsin,M,1,34430,34135,33744
Wisconsin,M,2,34695,34701,34387
Wisconsin,M,3,34390,34833,34921
Wisconsin,M,4,34975,34549,34965
Wisconsin,M,5,35253,35172,34885
Wisconsin,M,6,36348,35362,35346
Wisconsin,M,7,36181,36538,35507
Wisconsin,M,8,37431,36280,36711
Wisconsin,M,9,37668,37588,36468
Wisconsin,M,10,37658,37727,37573
Wisconsin,M,11,37522,37763,37874
Wisconsin,M,12,37835,37542,37875
Wisconsin,M,13,37626,37915,37590
Wisconsin,M,14,37405,37796,38044
Wisconsin,M,15,38298,37528,37888
Wisconsin,M,16,38983,38278,37614
Wisconsin,M,17,38457,39092,38466
Wisconsin,M,18,38564,38501,39013
Wisconsin,M,19,40178,40034,40084
Wisconsin,M,20,40258,39811,39852
Wisconsin,M,21,40688,39930,39617
Wisconsin,M,22,41959,41168,40456
Wisconsin,M,23,42347,41450,40589
Wisconsin,M,24,41208,40977,40194
Wisconsin,M,25,38521,40443,40371
Wisconsin,M,26,37719,38333,40148
Wisconsin,M,27,36282,37509,38133
Wisconsin,M,28,35747,36423,37812
Wisconsin,M,29,35781,35796,36591
Wisconsin,M,30,36676,35905,35972
Wisconsin,M,31,37977,36732,36211
Wisconsin,M,32,36477,38091,36974
Wisconsin,M,33,37431,36477,38277
Wisconsin,M,34,37649,37489,36649
Wisconsin,M,35,37615,37774,37620
Wisconsin,M,36,38566,37663,37728
Wisconsin,M,37,36002,38511,37754
Wisconsin,M,38,34815,35971,38545
Wisconsin,M,39,34284,34815,36079
Wisconsin,M,40,32918,34262,34806
Wisconsin,M,41,34212,32921,34302
Wisconsin,M,42,32060,34161,32862
Wisconsin,M,43,32408,32028,34093
Wisconsin,M,44,34207,32306,32048
Wisconsin,M,45,37253,34222,32357
Wisconsin,M,46,37939,37093,34089
Wisconsin,M,47,36443,37795,36994
Wisconsin,M,48,36134,36266,37592
Wisconsin,M,49,37187,36114,36154
Wisconsin,M,50,38153,36968,35956
Wisconsin,M,51,40596,37996,36844
Wisconsin,M,52,41557,40352,37848
Wisconsin,M,53,41980,41427,40210
Wisconsin,M,54,42325,41721,41187
Wisconsin,M,55,43496,42060,41467
Wisconsin,M,56,43403,43146,41803
Wisconsin,M,57,42448,43086,42752
Wisconsin,M,58,41866,42125,42799
Wisconsin,M,59,41164,41507,41798
Wisconsin,M,60,39397,40726,41036
Wisconsin,M,61,39300,39033,40342
Wisconsin,M,62,37646,38790,38558
Wisconsin,M,63,35867,37056,38308
Wisconsin,M,64,35139,35455,36621
Wisconsin,M,65,33333,34624,34883
Wisconsin,M,66,31790,32730,33989
Wisconsin,M,67,30371,31278,32196
Wisconsin,M,68,29266,29818,30730
Wisconsin,M,69,29880,28673,29219
Wisconsin,M,70,21538,29244,28081
Wisconsin,M,71,20955,21062,28587
Wisconsin,M,72,20404,20461,20572
Wisconsin,M,73,20579,19815,19887
Wisconsin,M,74,17806,19996,19278
Wisconsin,M,75,15823,17240,19406
Wisconsin,M,76,14577,15321,16695
Wisconsin,M,77,13997,13991,14752
Wisconsin,M,78,13300,13430,13406
Wisconsin,M,79,12114,12724,12845
Wisconsin,M,80,11328,11479,12048
Wisconsin,M,81,10494,10757,10875
Wisconsin,M,82,9089,9857,10132
Wisconsin,M,83,8513,8465,9213
Wisconsin,M,84,8102,7842,7825
Wisconsin,M,85,43874,44451,44734
Wisconsin,M,999,2867917,2877808,2889725
Wisconsin,F,0,32565,31998,31569
Wisconsin,F,1,32738,32969,32291
Wisconsin,F,2,32793,33062,33089
Wisconsin,F,3,33243,32886,33321
Wisconsin,F,4,33386,33410,33076
Wisconsin,F,5,33600,33576,33658
Wisconsin,F,6,34633,33643,33623
Wisconsin,F,7,34746,34773,33725
Wisconsin,F,8,35665,34884,34942
Wisconsin,F,9,36209,35783,34934
Wisconsin,F,10,35757,36256,35852
Wisconsin,F,11,35825,35839,36353
Wisconsin,F,12,36127,35928,35976
Wisconsin,F,13,35756,36192,35891
Wisconsin,F,14,35888,35823,36320
Wisconsin,F,15,36559,35966,35874
Wisconsin,F,16,37210,36611,35978
Wisconsin,F,17,36697,37287,36752
Wisconsin,F,18,36891,36946,37364
Wisconsin,F,19,39459,39024,39161
Wisconsin,F,20,39691,39710,39513
Wisconsin,F,21,40369,39677,39846
Wisconsin,F,22,41128,39989,39281
Wisconsin,F,23,40019,39534,38128
Wisconsin,F,24,38430,38363,38066
Wisconsin,F,25,36283,37830,37768
Wisconsin,F,26,35349,36253,37607
Wisconsin,F,27,33726,35315,36001
Wisconsin,F,28,33578,33770,35454
Wisconsin,F,29,34173,33871,34114
Wisconsin,F,30,35567,34330,34046
Wisconsin,F,31,37011,35739,34611
Wisconsin,F,32,36192,37129,35899
Wisconsin,F,33,36735,36280,37300
Wisconsin,F,34,37025,36861,36383
Wisconsin,F,35,36447,37049,36920
Wisconsin,F,36,37325,36618,37177
Wisconsin,F,37,35043,37308,36746
Wisconsin,F,38,34053,34997,37427
Wisconsin,F,39,33651,34086,35124
Wisconsin,F,40,32189,33583,34052
Wisconsin,F,41,32901,32213,33625
Wisconsin,F,42,31714,32814,32159
Wisconsin,F,43,32172,31739,32859
Wisconsin,F,44,33789,32147,31769
Wisconsin,F,45,36730,33728,32072
Wisconsin,F,46,37214,36652,33680
Wisconsin,F,47,35698,37037,36563
Wisconsin,F,48,35662,35670,36995
Wisconsin,F,49,37235,35685,35615
Wisconsin,F,50,38422,37105,35637
Wisconsin,F,51,40656,38252,36990
Wisconsin,F,52,41932,40523,38159
Wisconsin,F,53,42496,41800,40499
Wisconsin,F,54,43113,42457,41756
Wisconsin,F,55,44478,42968,42317
Wisconsin,F,56,44167,44248,42744
Wisconsin,F,57,42816,43917,44021
Wisconsin,F,58,42522,42602,43666
Wisconsin,F,59,41768,42228,42362
Wisconsin,F,60,40017,41519,41974
Wisconsin,F,61,39873,39792,41282
Wisconsin,F,62,38607,39557,39484
Wisconsin,F,63,36914,38239,39231
Wisconsin,F,64,35820,36604,37984
